document_id,source_id,target_id,method,annotator_1,annotator_2,source_sentence,target_sentence,agreement,both_link
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,17,15,random,No Link,No Link,"- The method needs the manual labels as the start (the BIO labels mentioned in the experiments), is it possible to add more statistics about this label set?","As such, in this work, we fill this gap by proposing a novel model for the task of offensive span detection (OSD).",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,17,28,mutual,Link,No Link,"- The method needs the manual labels as the start (the BIO labels mentioned in the experiments), is it possible to add more statistics about this label set?","The label provided for the document is also the sequence Y = [y 1 , y 2 , . . . , y n ] in which y i is the label for the word w i in BIO format.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,17,29,retriever,No Link,No Link,"- The method needs the manual labels as the start (the BIO labels mentioned in the experiments), is it possible to add more statistics about this label set?","This problem is modeled as a sequence labeling task in which the model predicts the label of every word w i in the document D. In this work, we propose a method to augment the original training samples O, with synthetic labeled text G generated by a fine-tuned GPT-2 model.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,17,44,llm,No Link,No Link,"- The method needs the manual labels as the start (the BIO labels mentioned in the experiments), is it possible to add more statistics about this label set?","In order to fine-tune GPT-2 for generating labeled data for OSD, we propose to employ the original labeled data G. Specifically, the document D ∈ G is first augmented with special tokens at the beginning and the end of the document and also around the offensive spans:",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,17,51,llm,No Link,No Link,"- The method needs the manual labels as the start (the BIO labels mentioned in the experiments), is it possible to add more statistics about this label set?","In order to ensure that the generated data are labeled, we keep only the generated samples with at least one pair of [OF F EN SIV E S ] and [OF F EN SIV E E ] tokens.",True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,17,63,retriever,Link,No Link,"- The method needs the manual labels as the start (the BIO labels mentioned in the experiments), is it possible to add more statistics about this label set?","In our experiments, we create the BIO labels (2) BERT+CRF: BERT base parameters are finetuned on OSD task and the task-specific head, i.e., CRF, is employed for label prediction; (3) HITSZ-HLT (Zhu et al., 2021): This baseline is the existing SOTA model on SemEval 2021 Task 5 dataset; (4) SANER (Nie et al., 2020): This baseline is the SOTA model for sequence labeling on usergenerated text; (5) DUAL-MRC (Mao et al., 2021): This is the SOTA model for opinion and aspect term extraction.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,17,89,random,No Link,No Link,"- The method needs the manual labels as the start (the BIO labels mentioned in the experiments), is it possible to add more statistics about this label set?",The results are shown in table 3.,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,18,4,random,No Link,No Link,- The definitions of usefulness and diversity seem quite intuitive.,One of the challenges to train a model for this novel setting is the lack of enough tanning data.,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,18,5,random,No Link,Link,- The definitions of usefulness and diversity seem quite intuitive.,"To address this limitation, in this work we propose a novel method in which the large-scale pre-trained language model GPT-2 is employed to generate synthetic training data for OSD.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,18,75,mutual,Link,Link,- The definitions of usefulness and diversity seem quite intuitive.,The increased diversity is realized by generating more diverse  sentences.,True,True
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,18,79,mutual,Link,No Link,- The definitions of usefulness and diversity seem quite intuitive.,"Specifically, we ablate the quality improvement component which ensures the usefulness and diversity of the generated samples.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,18,80,mutual,Link,No Link,- The definitions of usefulness and diversity seem quite intuitive.,"In particular, we study the performance of the model when the Usefulness Reward (UR − ), the Diversity Reward (DR − ), or both of them (UDR − ) are ablated.",False,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,19,0,random,No Link,No Link,"Any motivations to justify this definition, or is there any alternative form of definition?",Data Augmentation with Dual Training for Offensive Span Detection,True,False
eb32c00a82fdc4cb6b0fa6820296035255944516c759902313dafa9e83de692dd98197f912101ad81acff63f2a9805abb7e0c83b441a48a727dbf9fb6f413a88,19,54,random,No Link,Link,"Any motivations to justify this definition, or is there any alternative form of definition?","Specifically, at the first epoch, the parameters of the GPT-2 model are updated using the loss f .",False,False
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,1,2,mutual,Link,Link,This paper investigates the aspect sentiment triplet extraction task and optimized bidirectional machine reading comprehension method with 4 improvements.,Aspect sentiment triplet extraction (ASTE) is a challenging subtask in aspect-based sentiment analysis.,True,True
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,1,4,mutual,Link,Link,This paper investigates the aspect sentiment triplet extraction task and optimized bidirectional machine reading comprehension method with 4 improvements.,"The bidirectional machine reading comprehension (BMRC) can effectively deal with ASTE task, but several problems remains, such as query conflict and probability unilateral decrease.",True,True
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,1,16,mutual,Link,Link,This paper investigates the aspect sentiment triplet extraction task and optimized bidirectional machine reading comprehension method with 4 improvements.,"Among them, aspect sentiment triplet extraction (ASTE) (Peng et al., 2020) becomes a subject of great interest, which is also the goal of our work.",True,True
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,1,47,random,No Link,No Link,This paper investigates the aspect sentiment triplet extraction task and optimized bidirectional machine reading comprehension method with 4 improvements.,"However, if they are subdivided into ""walk ##ing"", ""walk ##ed"", ""walk ##er"", and ""walk ##s"", their sub-word ""walk"" contains the same semantics which is quite common during training.",True,False
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,1,69,random,No Link,No Link,This paper investigates the aspect sentiment triplet extraction task and optimized bidirectional machine reading comprehension method with 4 improvements.,"In this way, the probability of pair decreases unilaterally and cannot well represent the prediction of the pair by the model.",True,False
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,2,10,retriever,Link,Link,The evaluation results look good against baseline models.,"We have conducted extensive experiments on multiple benchmark datasets, where our model achieves the state-of-the-art performance.",True,True
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,2,16,random,No Link,No Link,The evaluation results look good against baseline models.,"Among them, aspect sentiment triplet extraction (ASTE) (Peng et al., 2020) becomes a subject of great interest, which is also the goal of our work.",True,False
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,2,69,random,No Link,No Link,The evaluation results look good against baseline models.,"In this way, the probability of pair decreases unilaterally and cannot well represent the prediction of the pair by the model.",True,False
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,2,85,retriever,No Link,Link,The evaluation results look good against baseline models.,"In order to make a fair comparison with baselines, our F1 scores appeared at least three times in the experiments.",False,False
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,2,87,llm,Link,Link,The evaluation results look good against baseline models.,"In the Lap-top14, Rest14, Rest15, and Rest16 datasets of ASTE-Data-v1, the F1 scores of our improved model are increased by 2.97, 4.20, 5.61 and 5.52 respectively compared with the original BMRC, indicating that our improvement is very effective.",True,True
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,2,89,llm,Link,Link,The evaluation results look good against baseline models.,"the Laptop14, Rest14, Rest15, and Rest16 datasets of ASTE-Data-v2, we also increased the F1 scores of the Strong baseline Span-ASTE (Xu et al., 2021) by 2.74, 0.77, 2.36 and 2.90 respectively.",True,True
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,4,4,mutual,Link,Link,The bidirectional machine reading comprehension is suited for this task and the design of span matching and probability generation is useful(through ablation study).,"The bidirectional machine reading comprehension (BMRC) can effectively deal with ASTE task, but several problems remains, such as query conflict and probability unilateral decrease.",True,True
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,4,18,mutual,Link,Link,The bidirectional machine reading comprehension is suited for this task and the design of span matching and probability generation is useful(through ablation study).,"Many research efforts have been made (Xu et al., 2021;Mao et al., 2021;Chen et al., 2021), for example, using bidirectional machine reading comprehension (BMRC) for ASTE.",True,True
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,4,33,random,No Link,Link,The bidirectional machine reading comprehension is suited for this task and the design of span matching and probability generation is useful(through ablation study).,"In this section, we briefly review the BMRC (Chen et al., 2021), and then introduce our four improvements in detail.",False,False
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,4,53,random,No Link,No Link,The bidirectional machine reading comprehension is suited for this task and the design of span matching and probability generation is useful(through ablation study).,Another example is the aspect query in the forward query and the aspect query in the backward query.,True,False
3149648e5774b4cad7693fd8600f255328e62c395dfa804aabe286a6358502b7dac551c05fa3575496b23c7c57bfde0f43e7cd6418c5b5363a64a0c355d9c32d,4,67,retriever,Link,No Link,The bidirectional machine reading comprehension is suited for this task and the design of span matching and probability generation is useful(through ablation study).,"Once the bidirectional queries and span matching are completed, aspects, opinions and pairs with corresponding relationship are obtained.",False,False
